Timestamp,DifferentialPressure,Pressure,Temperature,Volume,FlowTime
9/12/2019 7:00:00 PM,1400.8356,10.883005,21.757614,2164.637,59.716667
9/12/2019 8:00:00 PM,1213.7306,11.069996,21.00963,2027.2886,60
9/12/2019 9:00:00 PM,1469.1566,11.224335,20.917797,2320.7263,60
9/12/2019 10:00:00 PM,497.61542,10.395888,20.314127,1091.5723,55.166668
9/12/2019 11:00:00 PM,349.27078,10.334732,19.786142,1035.9192,58.816666
9/13/2019 12:00:00 AM,318.73862,10.429644,18.767006,392.41727,23.533333
9/13/2019 1:00:00 AM,226.1508,9.581166,17.672985,398.13596,30.316668
9/13/2019 2:00:00 AM,0,9.74233,15.591949,0,0
9/13/2019 3:00:00 AM,0,9.752139,14.4954,0,0
9/13/2019 4:00:00 AM,287.0097,9.583536,15.521866,230.72188,15.35
9/13/2019 5:00:00 AM,311.37192,9.596575,15.32387,286.42313,18
9/13/2019 6:00:00 AM,358.40787,10.390883,15.55298,328.7452,19.683332
9/13/2019 7:00:00 AM,1468.1515,10.200919,18.033506,2203.3713,60
9/13/2019 8:00:00 AM,1528.1985,10.955654,19.61552,2277.573,60
9/13/2019 9:00:00 AM,903.3019,11.253951,21.161041,1761.1252,60
9/13/2019 10:00:00 AM,1425.2166,11.287694,22.666494,2288.2698,60
9/13/2019 11:00:00 AM,1247.1534,11.307431,23.71835,2127.2312,60
9/13/2019 12:00:00 PM,1326.921,11.296959,24.275513,2197.68,60
9/13/2019 1:00:00 PM,694.4597,11.391427,25.30207,1529.358,60
9/13/2019 2:00:00 PM,317.1182,11.398966,26.34189,1076.27,60
9/13/2019 3:00:00 PM,1181.3075,11.442484,24.883228,2061.3064,60
9/13/2019 4:00:00 PM,694.3385,10.879718,24.942415,1415.7623,57.266666
9/13/2019 5:00:00 PM,1401.1731,10.537899,22.94246,2188.3357,60
9/13/2019 6:00:00 PM,1253.3654,10.786642,22.505388,2073.9546,60
9/13/2019 7:00:00 PM,937.3055,11.103298,21.522797,1772.4506,59.983334
9/13/2019 8:00:00 PM,1315.088,11.42546,20.613152,2099.0232,58.966667
9/13/2019 9:00:00 PM,1389.4688,11.748611,20.630955,2313.3147,60
9/13/2019 10:00:00 PM,661.6026,10.576629,19.987934,1420.9781,59.45
9/13/2019 11:00:00 PM,257.8943,10.078265,19.006329,812.5919,56.133335
9/14/2019 12:00:00 AM,194.20906,10.076191,18.767977,309.20587,24.016666
9/14/2019 1:00:00 AM,310.7947,9.296889,17.919834,312.67316,19.6
9/14/2019 2:00:00 AM,283.5799,9.28022,17.512573,206.67702,13.933333
9/14/2019 3:00:00 AM,263.84415,9.243636,16.802952,197.45436,13.9
9/14/2019 4:00:00 AM,0,9.458692,15.656206,0,0
9/14/2019 5:00:00 AM,223.78271,9.225997,16.944937,294.70935,22.133333
9/14/2019 6:00:00 AM,380.70953,10.345792,18.191694,468.80157,25
9/14/2019 7:00:00 AM,1121.3516,10.102949,19.348488,1881.4363,60
9/14/2019 8:00:00 AM,1446.8708,10.067193,20.365623,2215.1306,60
9/14/2019 9:00:00 AM,809.77844,10.246678,21.409891,1577.9685,60
9/14/2019 10:00:00 AM,1469.8324,10.391193,22.531382,2265.5425,60
9/14/2019 11:00:00 AM,1425.8276,10.4030905,23.969614,2227.4995,60
9/14/2019 12:00:00 PM,1014.02814,10.497729,22.926113,1812.1456,60
9/14/2019 1:00:00 PM,777.5278,10.527196,23.871176,1555.7913,60
9/14/2019 2:00:00 PM,1192.2893,10.580735,23.750217,1999.9357,60
9/14/2019 3:00:00 PM,766.84424,10.5175295,24.458082,1553.6794,60
9/14/2019 4:00:00 PM,1048.7921,10.646859,23.237835,1860.744,60
9/14/2019 5:00:00 PM,685.19586,10.635235,23.734074,1482.6418,60
9/14/2019 6:00:00 PM,833.076,10.537441,22.766853,1641.2994,60
9/14/2019 7:00:00 PM,1030.1404,10.417095,21.313025,1817.827,60
9/14/2019 8:00:00 PM,1336.2861,10.272372,20.581264,2124.7988,60
9/14/2019 9:00:00 PM,823.6282,10.401086,20.69214,1583.4236,60
9/14/2019 10:00:00 PM,303.4346,10.407909,20.74242,801.1169,49.333332
9/14/2019 11:00:00 PM,316.7005,10.186845,19.385744,899.70966,53.266666
9/15/2019 12:00:00 AM,297.37958,10.149342,18.886795,410.93903,26.35
